link_id, from_tile_id, from_pos_idx, to_tile_id, to_pos_idx, control_radius_percent, color, ref_color, opacity
l7148,tile6,804,tile1,827,0.3, ,c6,0.1
l7149,tile1,827,tile8,752,0.3, ,c1,0.1
l7150,tile8,752,tile2,789,0.3, ,c8,0.1
l7151,tile2,789,tile5,821,0.3, ,c2,0.1
l7152,tile5,821,tile8,753,0.3, ,c5,0.1
l7153,tile8,753,tile2,790,0.3, ,c8,0.1
l7154,tile2,790,tile9,799,0.3, ,c2,0.1
l7155,tile9,799,tile7,777,0.3, ,c9,0.1
l7156,tile7,777,tile6,805,0.3, ,c7,0.1
l7157,tile6,805,tile5,822,0.3, ,c6,0.1
l7158,tile5,822,tile1,828,0.3, ,c5,0.1
l7159,tile1,828,tile5,823,0.3, ,c1,0.1
l7160,tile5,823,tile7,778,0.3, ,c5,0.1
l7161,tile7,778,tile9,800,0.3, ,c7,0.1
l7162,tile9,800,tile5,824,0.3, ,c9,0.1
l7163,tile5,824,tile9,801,0.3, ,c5,0.1
l7164,tile9,801,tile8,754,0.3, ,c9,0.1
l7165,tile8,754,tile4,799,0.3, ,c8,0.1
l7166,tile4,799,tile7,779,0.3, ,c4,0.1
l7167,tile7,779,tile0,745,0.3, ,c7,0.1
l7168,tile0,745,tile3,774,0.3, ,c0,0.1
l7169,tile3,774,tile5,825,0.3, ,c3,0.1
l7170,tile5,825,tile6,806,0.3, ,c5,0.1
l7171,tile6,806,tile2,791,0.3, ,c6,0.1
l7172,tile2,793,tile6,807,0.3, ,c2,0.1
l7173,tile6,807,tile2,794,0.3, ,c6,0.1
l7174,tile2,794,tile9,802,0.3, ,c2,0.1
l7175,tile9,802,tile3,775,0.3, ,c9,0.1
l7176,tile3,775,tile4,800,0.3, ,c3,0.1
l7177,tile4,800,tile8,755,0.3, ,c4,0.1
l7178,tile8,755,tile6,808,0.3, ,c8,0.1
l7179,tile6,808,tile0,746,0.3, ,c6,0.1
l7180,tile0,747,tile3,776,0.3, ,c0,0.1
l7181,tile3,776,tile4,801,0.3, ,c3,0.1
l7182,tile4,801,tile1,829,0.3, ,c4,0.1
l7183,tile1,829,tile5,826,0.3, ,c1,0.1
l7184,tile5,826,tile8,756,0.3, ,c5,0.1
l7185,tile8,756,tile7,780,0.3, ,c8,0.1
l7186,tile7,780,tile2,795,0.3, ,c7,0.1
l7187,tile2,796,tile9,803,0.3, ,c2,0.1
l7188,tile9,803,tile8,757,0.3, ,c9,0.1
l7189,tile8,757,tile0,748,0.3, ,c8,0.1
l7190,tile0,748,tile5,827,0.3, ,c0,0.1
l7191,tile5,827,tile3,777,0.3, ,c5,0.1
l7192,tile3,777,tile4,802,0.3, ,c3,0.1
l7193,tile4,802,tile9,804,0.3, ,c4,0.1
l7194,tile9,804,tile8,758,0.3, ,c9,0.1
l7195,tile8,758,tile9,805,0.3, ,c8,0.1
l7196,tile9,805,tile6,809,0.3, ,c9,0.1
l7197,tile6,809,tile5,828,0.3, ,c6,0.1
l7198,tile5,828,tile0,749,0.3, ,c5,0.1
l7199,tile0,749,tile2,797,0.3, ,c0,0.1
l7200,tile2,798,tile6,810,0.3, ,c2,0.1
l7201,tile6,810,tile2,799,0.3, ,c6,0.1
l7202,tile2,799,tile9,806,0.3, ,c2,0.1
l7203,tile9,806,tile1,830,0.3, ,c9,0.1
l7204,tile1,830,tile7,781,0.3, ,c1,0.1
l7205,tile7,781,tile4,803,0.3, ,c7,0.1
l7206,tile4,803,tile8,759,0.3, ,c4,0.1
l7207,tile8,759,tile7,782,0.3, ,c8,0.1
l7208,tile7,782,tile8,760,0.3, ,c7,0.1
l7209,tile8,761,tile2,800,0.3, ,c8,0.1
l7210,tile2,800,tile0,750,0.3, ,c2,0.1
l7211,tile0,750,tile2,801,0.3, ,c0,0.1
l7212,tile2,801,tile7,783,0.3, ,c2,0.1
l7213,tile7,783,tile3,778,0.3, ,c7,0.1
l7214,tile3,778,tile4,804,0.3, ,c3,0.1
l7215,tile4,804,tile2,802,0.3, ,c4,0.1
l7216,tile2,802,tile0,751,0.3, ,c2,0.1
l7217,tile0,751,tile9,807,0.3, ,c0,0.1
l7218,tile9,807,tile2,803,0.3, ,c9,0.1
l7219,tile2,806,tile4,805,0.3, ,c2,0.1
l7220,tile4,805,tile5,829,0.3, ,c4,0.1
l7221,tile5,829,tile3,779,0.3, ,c5,0.1
l7222,tile3,780,tile9,808,0.3, ,c3,0.1
l7223,tile9,808,tile8,762,0.3, ,c9,0.1
l7224,tile8,762,tile5,830,0.3, ,c8,0.1
l7225,tile5,830,tile6,811,0.3, ,c5,0.1
l7226,tile6,811,tile2,807,0.3, ,c6,0.1
l7227,tile2,807,tile6,812,0.3, ,c2,0.1
l7228,tile6,812,tile4,806,0.3, ,c6,0.1
l7229,tile4,806,tile7,784,0.3, ,c4,0.1
l7230,tile7,784,tile6,813,0.3, ,c7,0.1
l7231,tile6,814,tile9,809,0.3, ,c6,0.1
l7232,tile9,809,tile1,831,0.3, ,c9,0.1
l7233,tile1,831,tile4,807,0.3, ,c1,0.1
l7234,tile4,807,tile9,810,0.3, ,c4,0.1
l7235,tile9,810,tile0,752,0.3, ,c9,0.1
l7236,tile0,752,tile5,831,0.3, ,c0,0.1
l7237,tile5,832,tile6,815,0.3, ,c5,0.1
l7238,tile6,815,tile2,808,0.3, ,c6,0.1
l7239,tile2,808,tile8,763,0.3, ,c2,0.1
l7240,tile8,763,tile4,808,0.3, ,c8,0.1
l7241,tile4,808,tile2,809,0.3, ,c4,0.1
l7242,tile2,809,tile5,833,0.3, ,c2,0.1
l7243,tile5,833,tile0,753,0.3, ,c5,0.1
l7244,tile0,753,tile3,781,0.3, ,c0,0.1
l7245,tile3,781,tile9,811,0.3, ,c3,0.1
l7246,tile9,811,tile1,832,0.3, ,c9,0.1
l7247,tile1,832,tile2,810,0.3, ,c1,0.1
l7248,tile2,810,tile7,785,0.3, ,c2,0.1
l7249,tile7,785,tile5,834,0.3, ,c7,0.1
l7250,tile5,834,tile7,786,0.3, ,c5,0.1
l7251,tile7,787,tile1,833,0.3, ,c7,0.1
l7252,tile1,833,tile0,754,0.3, ,c1,0.1
l7253,tile0,754,tile2,811,0.3, ,c0,0.1
l7254,tile2,811,tile8,764,0.3, ,c2,0.1
l7255,tile8,764,tile4,809,0.3, ,c8,0.1
l7256,tile4,809,tile0,755,0.3, ,c4,0.1
l7257,tile0,755,tile2,812,0.3, ,c0,0.1
l7258,tile2,812,tile7,788,0.3, ,c2,0.1
l7259,tile7,788,tile9,812,0.3, ,c7,0.1
l7260,tile9,813,tile8,765,0.3, ,c9,0.1
l7261,tile8,765,tile0,756,0.3, ,c8,0.1
l7262,tile0,756,tile6,816,0.3, ,c0,0.1
l7263,tile6,817,tile3,782,0.3, ,c6,0.1
l7264,tile3,782,tile6,818,0.3, ,c3,0.1
l7265,tile6,818,tile5,835,0.3, ,c6,0.1
l7266,tile5,835,tile8,766,0.3, ,c5,0.1
l7267,tile8,766,tile2,813,0.3, ,c8,0.1
l7268,tile2,813,tile5,836,0.3, ,c2,0.1
l7269,tile5,836,tile4,810,0.3, ,c5,0.1
l7270,tile4,810,tile8,767,0.3, ,c4,0.1
l7271,tile8,768,tile9,814,0.3, ,c8,0.1
l7272,tile9,814,tile2,814,0.3, ,c9,0.1
l7273,tile2,814,tile6,819,0.3, ,c2,0.1
l7274,tile6,819,tile4,811,0.3, ,c6,0.1
l7275,tile4,811,tile8,769,0.3, ,c4,0.1
l7276,tile8,770,tile0,757,0.3, ,c8,0.1
l7277,tile0,757,tile2,815,0.3, ,c0,0.1
l7278,tile2,815,tile5,837,0.3, ,c2,0.1
l7279,tile5,837,tile4,812,0.3, ,c5,0.1
l7280,tile4,812,tile5,838,0.3, ,c4,0.1
l7281,tile5,838,tile6,820,0.3, ,c5,0.1
l7282,tile6,821,tile1,834,0.3, ,c6,0.1
l7283,tile1,834,tile0,758,0.3, ,c1,0.1
l7284,tile0,758,tile1,835,0.3, ,c0,0.1
l7285,tile1,835,tile7,789,0.3, ,c1,0.1
l7286,tile7,789,tile2,816,0.3, ,c7,0.1
l7287,tile2,816,tile9,815,0.3, ,c2,0.1
l7288,tile9,815,tile6,822,0.3, ,c9,0.1
l7289,tile6,822,tile7,790,0.3, ,c6,0.1
l7290,tile7,790,tile0,759,0.3, ,c7,0.1
l7291,tile0,759,tile2,817,0.3, ,c0,0.1
l7292,tile2,817,tile6,823,0.3, ,c2,0.1
l7293,tile6,824,tile4,813,0.3, ,c6,0.1
l7294,tile4,813,tile0,760,0.3, ,c4,0.1
l7295,tile0,760,tile7,791,0.3, ,c0,0.1
l7296,tile7,791,tile6,825,0.3, ,c7,0.1
l7297,tile6,825,tile5,839,0.3, ,c6,0.1
l7298,tile5,840,tile9,816,0.3, ,c5,0.1
l7299,tile9,816,tile0,761,0.3, ,c9,0.1
l7300,tile0,761,tile4,814,0.3, ,c0,0.1
l7301,tile4,814,tile2,818,0.3, ,c4,0.1
l7302,tile2,818,tile9,817,0.3, ,c2,0.1
l7303,tile9,817,tile0,762,0.3, ,c9,0.1
l7304,tile0,762,tile9,818,0.3, ,c0,0.1
l7305,tile9,819,tile4,815,0.3, ,c9,0.1
l7306,tile4,815,tile5,841,0.3, ,c4,0.1
l7307,tile5,841,tile6,826,0.3, ,c5,0.1
l7308,tile6,826,tile8,771,0.3, ,c6,0.1
l7309,tile8,771,tile1,836,0.3, ,c8,0.1
l7310,tile1,836,tile5,842,0.3, ,c1,0.1
l7311,tile5,842,tile0,763,0.3, ,c5,0.1
l7312,tile0,763,tile6,827,0.3, ,c0,0.1
l7313,tile6,827,tile5,843,0.3, ,c6,0.1
l7314,tile5,843,tile2,819,0.3, ,c5,0.1
l7315,tile2,819,tile6,828,0.3, ,c2,0.1
l7316,tile6,828,tile5,844,0.3, ,c6,0.1
l7317,tile5,844,tile3,783,0.3, ,c5,0.1
l7318,tile3,783,tile0,764,0.3, ,c3,0.1
l7319,tile0,764,tile5,845,0.3, ,c0,0.1
l7320,tile5,845,tile3,784,0.3, ,c5,0.1
l7321,tile3,784,tile7,792,0.3, ,c3,0.1
l7322,tile7,792,tile1,837,0.3, ,c7,0.1
l7323,tile1,837,tile8,772,0.3, ,c1,0.1
l7324,tile8,772,tile2,820,0.3, ,c8,0.1
l7325,tile2,820,tile9,820,0.3, ,c2,0.1
l7326,tile9,820,tile4,816,0.3, ,c9,0.1
l7327,tile4,816,tile1,838,0.3, ,c4,0.1
l7328,tile1,838,tile2,821,0.3, ,c1,0.1
l7329,tile2,821,tile7,793,0.3, ,c2,0.1
l7330,tile7,793,tile0,765,0.3, ,c7,0.1
l7331,tile0,765,tile3,785,0.3, ,c0,0.1
l7332,tile3,786,tile6,829,0.3, ,c3,0.1
l7333,tile6,829,tile9,821,0.3, ,c6,0.1
l7334,tile9,821,tile3,787,0.3, ,c9,0.1
l7335,tile3,787,tile1,839,0.3, ,c3,0.1
l7336,tile1,839,tile3,788,0.3, ,c1,0.1
l7337,tile3,788,tile7,794,0.3, ,c3,0.1
l7338,tile7,794,tile8,773,0.3, ,c7,0.1
l7339,tile8,773,tile5,846,0.3, ,c8,0.1
l7340,tile5,846,tile1,840,0.3, ,c5,0.1
l7341,tile1,840,tile7,795,0.3, ,c1,0.1
l7342,tile7,795,tile8,774,0.3, ,c7,0.1
l7343,tile8,774,tile6,830,0.3, ,c8,0.1
l7344,tile6,830,tile0,766,0.3, ,c6,0.1
l7345,tile0,766,tile9,822,0.3, ,c0,0.1
l7346,tile9,822,tile0,767,0.3, ,c9,0.1
l7347,tile0,767,tile4,817,0.3, ,c0,0.1
l7348,tile4,817,tile0,768,0.3, ,c4,0.1
l7349,tile0,768,tile7,796,0.3, ,c0,0.1
l7350,tile7,796,tile0,769,0.3, ,c7,0.1
l7351,tile0,769,tile8,775,0.3, ,c0,0.1
l7352,tile8,775,tile6,831,0.3, ,c8,0.1
l7353,tile6,832,tile7,797,0.3, ,c6,0.1
l7354,tile7,797,tile1,841,0.3, ,c7,0.1
l7355,tile1,842,tile4,818,0.3, ,c1,0.1
l7356,tile4,818,tile9,823,0.3, ,c4,0.1
l7357,tile9,823,tile6,833,0.3, ,c9,0.1
l7358,tile6,833,tile5,847,0.3, ,c6,0.1
l7359,tile5,848,tile8,776,0.3, ,c5,0.1
l7360,tile8,776,tile3,789,0.3, ,c8,0.1
l7361,tile3,789,tile4,819,0.3, ,c3,0.1
l7362,tile4,819,tile3,790,0.3, ,c4,0.1
l7363,tile3,790,tile4,820,0.3, ,c3,0.1
l7364,tile4,820,tile3,791,0.3, ,c4,0.1
l7365,tile3,791,tile4,821,0.3, ,c3,0.1
l7366,tile4,821,tile7,798,0.3, ,c4,0.1
l7367,tile7,798,tile6,834,0.3, ,c7,0.1
l7368,tile6,834,tile9,824,0.3, ,c6,0.1
l7369,tile9,824,tile3,792,0.3, ,c9,0.1
l7370,tile3,793,tile8,777,0.3, ,c3,0.1
l7371,tile8,777,tile5,849,0.3, ,c8,0.1
l7372,tile5,849,tile7,799,0.3, ,c5,0.1
l7373,tile7,799,tile8,778,0.3, ,c7,0.1
l7374,tile8,778,tile1,843,0.3, ,c8,0.1
l7375,tile1,843,tile7,800,0.3, ,c1,0.1
l7376,tile7,800,tile1,844,0.3, ,c7,0.1
l7377,tile1,845,tile3,794,0.3, ,c1,0.1
l7378,tile3,794,tile8,779,0.3, ,c3,0.1
l7379,tile8,779,tile6,835,0.3, ,c8,0.1
l7380,tile6,835,tile4,822,0.3, ,c6,0.1
l7381,tile4,822,tile5,850,0.3, ,c4,0.1
l7382,tile5,851,tile8,780,0.3, ,c5,0.1
l7383,tile8,780,tile7,801,0.3, ,c8,0.1
l7384,tile7,801,tile3,795,0.3, ,c7,0.1
l7385,tile3,795,tile6,836,0.3, ,c3,0.1
l7386,tile6,836,tile7,802,0.3, ,c6,0.1
l7387,tile7,802,tile8,781,0.3, ,c7,0.1
l7388,tile8,781,tile1,846,0.3, ,c8,0.1
l7389,tile1,846,tile2,822,0.3, ,c1,0.1
l7390,tile2,822,tile3,796,0.3, ,c2,0.1
l7391,tile3,796,tile0,770,0.3, ,c3,0.1
l7392,tile0,770,tile1,847,0.3, ,c0,0.1
l7393,tile1,847,tile4,823,0.3, ,c1,0.1
l7394,tile4,823,tile5,852,0.3, ,c4,0.1
l7395,tile5,852,tile8,782,0.3, ,c5,0.1
l7396,tile8,782,tile7,803,0.3, ,c8,0.1
l7397,tile7,803,tile6,837,0.3, ,c7,0.1
l7398,tile6,837,tile8,783,0.3, ,c6,0.1
l7399,tile8,783,tile7,804,0.3, ,c8,0.1
l7400,tile7,804,tile1,848,0.3, ,c7,0.1
l7401,tile1,848,tile2,823,0.3, ,c1,0.1
l7402,tile2,823,tile6,838,0.3, ,c2,0.1
l7403,tile6,839,tile0,771,0.3, ,c6,0.1
l7404,tile0,771,tile3,797,0.3, ,c0,0.1
l7405,tile3,797,tile4,824,0.3, ,c3,0.1
l7406,tile4,824,tile8,784,0.3, ,c4,0.1
l7407,tile8,784,tile9,825,0.3, ,c8,0.1
l7408,tile9,825,tile1,849,0.3, ,c9,0.1
l7409,tile1,849,tile3,798,0.3, ,c1,0.1
l7410,tile3,798,tile9,826,0.3, ,c3,0.1
l7411,tile9,826,tile0,772,0.3, ,c9,0.1
l7412,tile0,772,tile9,827,0.3, ,c0,0.1
l7413,tile9,827,tile5,853,0.3, ,c9,0.1
l7414,tile5,853,tile6,840,0.3, ,c5,0.1
l7415,tile6,840,tile2,824,0.3, ,c6,0.1
l7416,tile2,824,tile0,773,0.3, ,c2,0.1
l7417,tile0,774,tile9,828,0.3, ,c0,0.1
l7418,tile9,829,tile3,799,0.3, ,c9,0.1
l7419,tile3,799,tile9,830,0.3, ,c3,0.1
l7420,tile9,830,tile3,800,0.3, ,c9,0.1
l7421,tile3,800,tile6,841,0.3, ,c3,0.1
l7422,tile6,841,tile1,850,0.3, ,c6,0.1
l7423,tile1,850,tile0,775,0.3, ,c1,0.1
l7424,tile0,775,tile3,801,0.3, ,c0,0.1
l7425,tile3,801,tile1,851,0.3, ,c3,0.1
l7426,tile1,851,tile0,776,0.3, ,c1,0.1
l7427,tile0,776,tile2,825,0.3, ,c0,0.1
l7428,tile2,825,tile9,831,0.3, ,c2,0.1
l7429,tile9,831,tile1,852,0.3, ,c9,0.1
l7430,tile1,852,tile6,842,0.3, ,c1,0.1
l7431,tile6,842,tile1,853,0.3, ,c6,0.1
l7432,tile1,853,tile6,843,0.3, ,c1,0.1
l7433,tile6,843,tile1,854,0.3, ,c6,0.1
l7434,tile1,854,tile5,854,0.3, ,c1,0.1
l7435,tile5,854,tile2,826,0.3, ,c5,0.1
l7436,tile2,826,tile8,785,0.3, ,c2,0.1
l7437,tile8,786,tile1,855,0.3, ,c8,0.1
l7438,tile1,855,tile3,802,0.3, ,c1,0.1
l7439,tile3,802,tile8,787,0.3, ,c3,0.1
l7440,tile8,787,tile4,825,0.3, ,c8,0.1
l7441,tile4,825,tile3,803,0.3, ,c4,0.1
l7442,tile3,803,tile7,805,0.3, ,c3,0.1
l7443,tile7,805,tile9,832,0.3, ,c7,0.1
l7444,tile9,832,tile0,777,0.3, ,c9,0.1
l7445,tile0,777,tile9,833,0.3, ,c0,0.1
l7446,tile9,834,tile0,778,0.3, ,c9,0.1
l7447,tile0,778,tile4,826,0.3, ,c0,0.1
l7448,tile4,826,tile2,827,0.3, ,c4,0.1
l7449,tile2,827,tile3,804,0.3, ,c2,0.1
l7450,tile3,804,tile1,856,0.3, ,c3,0.1
l7451,tile1,856,tile7,806,0.3, ,c1,0.1
l7452,tile7,806,tile4,827,0.3, ,c7,0.1
l7453,tile4,827,tile7,807,0.3, ,c4,0.1
l7454,tile7,807,tile3,805,0.3, ,c7,0.1
l7455,tile3,806,tile6,844,0.3, ,c3,0.1
l7456,tile6,844,tile3,807,0.3, ,c6,0.1
l7457,tile3,807,tile9,835,0.3, ,c3,0.1
l7458,tile9,835,tile4,828,0.3, ,c9,0.1
l7459,tile4,828,tile8,788,0.3, ,c4,0.1
l7460,tile8,788,tile0,779,0.3, ,c8,0.1
l7461,tile0,779,tile4,829,0.3, ,c0,0.1
l7462,tile4,829,tile5,855,0.3, ,c4,0.1
l7463,tile5,855,tile7,808,0.3, ,c5,0.1
l7464,tile7,808,tile5,856,0.3, ,c7,0.1
l7465,tile5,856,tile9,836,0.3, ,c5,0.1
l7466,tile9,836,tile3,808,0.3, ,c9,0.1
l7467,tile3,808,tile1,857,0.3, ,c3,0.1
l7468,tile1,857,tile4,830,0.3, ,c1,0.1
l7469,tile4,830,tile9,837,0.3, ,c4,0.1
l7470,tile9,837,tile3,809,0.3, ,c9,0.1
l7471,tile3,809,tile1,858,0.3, ,c3,0.1
l7472,tile1,858,tile4,831,0.3, ,c1,0.1
l7473,tile4,831,tile0,780,0.3, ,c4,0.1
l7474,tile0,780,tile5,857,0.3, ,c0,0.1
l7475,tile5,857,tile2,828,0.3, ,c5,0.1
l7476,tile2,828,tile9,838,0.3, ,c2,0.1
l7477,tile9,838,tile7,809,0.3, ,c9,0.1
l7478,tile7,809,tile6,845,0.3, ,c7,0.1
l7479,tile6,845,tile3,810,0.3, ,c6,0.1
l7480,tile3,810,tile4,832,0.3, ,c3,0.1
l7481,tile4,832,tile7,810,0.3, ,c4,0.1
l7482,tile7,810,tile5,858,0.3, ,c7,0.1
l7483,tile5,858,tile7,811,0.3, ,c5,0.1
l7484,tile7,811,tile4,833,0.3, ,c7,0.1
l7485,tile4,833,tile8,789,0.3, ,c4,0.1
l7486,tile8,789,tile1,859,0.3, ,c8,0.1
l7487,tile1,860,tile9,839,0.3, ,c1,0.1
l7488,tile9,839,tile3,811,0.3, ,c9,0.1
l7489,tile3,811,tile5,859,0.3, ,c3,0.1
l7490,tile5,859,tile6,846,0.3, ,c5,0.1
l7491,tile6,846,tile7,812,0.3, ,c6,0.1
l7492,tile7,812,tile0,781,0.3, ,c7,0.1
l7493,tile0,781,tile9,840,0.3, ,c0,0.1
l7494,tile9,840,tile1,861,0.3, ,c9,0.1
l7495,tile1,862,tile0,782,0.3, ,c1,0.1
l7496,tile0,782,tile1,863,0.3, ,c0,0.1
l7497,tile1,863,tile3,812,0.3, ,c1,0.1
l7498,tile3,812,tile7,813,0.3, ,c3,0.1
l7499,tile7,814,tile5,860,0.3, ,c7,0.1
l7500,tile5,860,tile1,864,0.3, ,c5,0.1
l7501,tile1,864,tile7,815,0.3, ,c1,0.1
l7502,tile7,815,tile2,829,0.3, ,c7,0.1
l7503,tile2,829,tile1,865,0.3, ,c2,0.1
l7504,tile1,865,tile0,783,0.3, ,c1,0.1
l7505,tile0,784,tile8,790,0.3, ,c0,0.1
l7506,tile8,790,tile0,785,0.3, ,c8,0.1
l7507,tile0,785,tile3,813,0.3, ,c0,0.1
l7508,tile3,813,tile1,866,0.3, ,c3,0.1
l7509,tile1,866,tile5,861,0.3, ,c1,0.1
l7510,tile5,862,tile9,841,0.3, ,c5,0.1
l7511,tile9,841,tile0,786,0.3, ,c9,0.1
l7512,tile0,786,tile2,830,0.3, ,c0,0.1
l7513,tile2,830,tile4,834,0.3, ,c2,0.1
l7514,tile4,834,tile8,791,0.3, ,c4,0.1
l7515,tile8,791,tile5,863,0.3, ,c8,0.1
l7516,tile5,863,tile3,814,0.3, ,c5,0.1
l7517,tile3,814,tile0,787,0.3, ,c3,0.1
l7518,tile0,787,tile9,842,0.3, ,c0,0.1
l7519,tile9,842,tile0,788,0.3, ,c9,0.1
l7520,tile0,788,tile6,847,0.3, ,c0,0.1
l7521,tile6,848,tile9,843,0.3, ,c6,0.1
l7522,tile9,843,tile2,831,0.3, ,c9,0.1
l7523,tile2,831,tile0,789,0.3, ,c2,0.1
l7524,tile0,789,tile3,815,0.3, ,c0,0.1
l7525,tile3,815,tile7,816,0.3, ,c3,0.1
l7526,tile7,816,tile6,849,0.3, ,c7,0.1
l7527,tile6,849,tile7,817,0.3, ,c6,0.1
l7528,tile7,817,tile1,867,0.3, ,c7,0.1
l7529,tile1,867,tile9,844,0.3, ,c1,0.1
l7530,tile9,844,tile2,832,0.3, ,c9,0.1
l7531,tile2,833,tile0,790,0.3, ,c2,0.1
l7532,tile0,790,tile3,816,0.3, ,c0,0.1
l7533,tile3,817,tile2,834,0.3, ,c3,0.1
l7534,tile2,835,tile9,845,0.3, ,c2,0.1
l7535,tile9,845,tile0,791,0.3, ,c9,0.1
l7536,tile0,791,tile9,846,0.3, ,c0,0.1
l7537,tile9,846,tile4,835,0.3, ,c9,0.1
l7538,tile4,835,tile3,818,0.3, ,c4,0.1
l7539,tile3,819,tile4,836,0.3, ,c3,0.1
l7540,tile4,836,tile6,850,0.3, ,c4,0.1
l7541,tile6,850,tile7,818,0.3, ,c6,0.1
l7542,tile7,818,tile6,851,0.3, ,c7,0.1
l7543,tile6,851,tile8,792,0.3, ,c6,0.1
l7544,tile8,792,tile5,864,0.3, ,c8,0.1
l7545,tile5,864,tile1,868,0.3, ,c5,0.1
l7546,tile1,868,tile4,837,0.3, ,c1,0.1
l7547,tile4,837,tile2,836,0.3, ,c4,0.1
l7548,tile2,837,tile1,869,0.3, ,c2,0.1
l7549,tile1,869,tile4,838,0.3, ,c1,0.1
l7550,tile4,839,tile7,819,0.3, ,c4,0.1
l7551,tile7,820,tile3,820,0.3, ,c7,0.1
l7552,tile3,820,tile7,821,0.3, ,c3,0.1
l7553,tile7,821,tile9,847,0.3, ,c7,0.1
l7554,tile9,847,tile3,821,0.3, ,c9,0.1
l7555,tile3,821,tile9,848,0.3, ,c3,0.1
l7556,tile9,848,tile3,822,0.3, ,c9,0.1
l7557,tile3,822,tile7,822,0.3, ,c3,0.1
l7558,tile7,822,tile5,865,0.3, ,c7,0.1
l7559,tile5,865,tile1,870,0.3, ,c5,0.1
l7560,tile1,870,tile7,823,0.3, ,c1,0.1
l7561,tile7,823,tile0,792,0.3, ,c7,0.1
l7562,tile0,792,tile3,823,0.3, ,c0,0.1
l7563,tile3,823,tile4,840,0.3, ,c3,0.1
l7564,tile4,841,tile3,824,0.3, ,c4,0.1
l7565,tile3,824,tile6,852,0.3, ,c3,0.1
l7566,tile6,853,tile1,871,0.3, ,c6,0.1
l7567,tile1,871,tile9,849,0.3, ,c1,0.1
l7568,tile9,850,tile1,872,0.3, ,c9,0.1
l7569,tile1,872,tile0,793,0.3, ,c1,0.1
l7570,tile0,793,tile4,842,0.3, ,c0,0.1
l7571,tile4,842,tile0,794,0.3, ,c4,0.1
l7572,tile0,794,tile3,825,0.3, ,c0,0.1
l7573,tile3,826,tile7,824,0.3, ,c3,0.1
l7574,tile7,824,tile5,866,0.3, ,c7,0.1
l7575,tile5,866,tile1,873,0.3, ,c5,0.1
l7576,tile1,875,tile7,825,0.3, ,c1,0.1
l7577,tile7,825,tile3,827,0.3, ,c7,0.1
l7578,tile3,827,tile5,867,0.3, ,c3,0.1
l7579,tile5,867,tile4,843,0.3, ,c5,0.1
l7580,tile4,843,tile7,826,0.3, ,c4,0.1
l7581,tile7,826,tile1,876,0.3, ,c7,0.1
l7582,tile1,876,tile9,851,0.3, ,c1,0.1
l7583,tile9,851,tile1,877,0.3, ,c9,0.1
l7584,tile1,877,tile8,793,0.3, ,c1,0.1
l7585,tile8,793,tile5,868,0.3, ,c8,0.1
l7586,tile5,869,tile0,795,0.3, ,c5,0.1
l7587,tile0,795,tile4,844,0.3, ,c0,0.1
l7588,tile4,844,tile6,854,0.3, ,c4,0.1
l7589,tile6,854,tile4,845,0.3, ,c6,0.1
l7590,tile4,846,tile9,852,0.3, ,c4,0.1
l7591,tile9,852,tile0,796,0.3, ,c9,0.1
l7592,tile0,796,tile2,838,0.3, ,c0,0.1
l7593,tile2,838,tile6,855,0.3, ,c2,0.1
l7594,tile6,855,tile3,828,0.3, ,c6,0.1
l7595,tile3,828,tile6,856,0.3, ,c3,0.1
l7596,tile6,856,tile5,870,0.3, ,c6,0.1
l7597,tile5,871,tile1,878,0.3, ,c5,0.1
l7598,tile1,878,tile2,839,0.3, ,c1,0.1
l7599,tile2,839,tile8,794,0.3, ,c2,0.1
l7600,tile8,794,tile1,879,0.3, ,c8,0.1
l7601,tile1,879,tile6,857,0.3, ,c1,0.1
l7602,tile6,857,tile2,840,0.3, ,c6,0.1
l7603,tile2,841,tile8,795,0.3, ,c2,0.1
l7604,tile8,796,tile2,842,0.3, ,c8,0.1
l7605,tile2,842,tile4,847,0.3, ,c2,0.1
l7606,tile4,848,tile6,858,0.3, ,c4,0.1
l7607,tile6,858,tile2,843,0.3, ,c6,0.1
l7608,tile2,843,tile5,872,0.3, ,c2,0.1
l7609,tile5,872,tile7,827,0.3, ,c5,0.1
l7610,tile7,827,tile5,873,0.3, ,c7,0.1
l7611,tile5,873,tile9,853,0.3, ,c5,0.1
l7612,tile9,853,tile1,880,0.3, ,c9,0.1
l7613,tile1,880,tile6,859,0.3, ,c1,0.1
l7614,tile6,859,tile3,829,0.3, ,c6,0.1
l7615,tile3,831,tile0,797,0.3, ,c3,0.1
l7616,tile0,797,tile3,832,0.3, ,c0,0.1
l7617,tile3,832,tile9,854,0.3, ,c3,0.1
l7618,tile9,854,tile1,881,0.3, ,c9,0.1
l7619,tile1,881,tile0,798,0.3, ,c1,0.1
l7620,tile0,798,tile7,828,0.3, ,c0,0.1
l7621,tile7,828,tile2,844,0.3, ,c7,0.1
l7622,tile2,845,tile5,874,0.3, ,c2,0.1
l7623,tile5,874,tile3,833,0.3, ,c5,0.1
l7624,tile3,833,tile8,797,0.3, ,c3,0.1
l7625,tile8,797,tile3,834,0.3, ,c8,0.1
l7626,tile3,834,tile7,829,0.3, ,c3,0.1
l7627,tile7,829,tile4,849,0.3, ,c7,0.1
